fishstock,AssessmentYear,Year,recruitment,high_recruitment,low_recruitment,low_SSB,SSB,high_SSB,catches,landings,discards,low_F,F,high_F,StockPublishNote,Purpose,Fage,recruitment_age,units,stockSizeDescription,stockSizeUnits,fishingPressureDescription,fishingPressureUnits
reg.27.1-2,2016,2013,0.174,NA,NA,NA,0.405,NA,NA,5610,NA,NA,1.261,NA,Stock published,Advice,12-19,3,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
reg.27.1-2,2016,2014,0.041,NA,NA,NA,0.315,NA,NA,4440,NA,NA,1.252,NA,Stock published,Advice,12-19,3,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
reg.27.1-2,2016,2015,0.041,NA,NA,NA,0.255,NA,NA,3630,NA,NA,1.392,NA,Stock published,Advice,12-19,3,tonnes,NA,Stock Size: Relative,Fishing pressure: Relative,NA
reg.27.561214,2017,1971,206500,NA,NA,NA,375400,NA,67900,67900,NA,NA,0.097,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1972,191500,NA,NA,NA,369200,NA,50900,50900,NA,NA,0.075,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1973,457900,NA,NA,NA,376800,NA,43700,43700,NA,NA,0.065,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1974,200400,NA,NA,NA,389900,NA,50600,50600,NA,NA,0.073,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1975,122100,NA,NA,NA,399000,NA,61900,61900,NA,NA,0.087,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1976,207500,NA,NA,NA,395800,NA,94400,94400,NA,NA,0.133,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1977,196300,NA,NA,NA,399400,NA,53800,53800,NA,NA,0.079,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1978,133900,NA,NA,NA,422900,NA,48700,48700,NA,NA,0.065,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1979,157700,NA,NA,NA,439700,NA,77200,77200,NA,NA,0.099,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1980,103700,NA,NA,NA,441100,NA,89100,89100,NA,NA,0.113,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1981,74800,NA,NA,NA,431200,NA,102000,102000,NA,NA,0.135,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1982,63500,NA,NA,NA,402100,NA,130300,130300,NA,NA,0.184,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1983,67900,NA,NA,NA,365700,NA,106000,106000,NA,NA,0.162,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1984,74000,NA,NA,NA,336800,NA,95300,95300,NA,NA,0.154,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1985,131800,NA,NA,NA,313600,NA,78500,78500,NA,NA,0.131,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1986,121400,NA,NA,NA,293900,NA,76900,76900,NA,NA,0.14,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1987,64200,NA,NA,NA,271600,NA,76600,76600,NA,NA,0.152,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1988,41200,NA,NA,NA,241000,NA,89800,89800,NA,NA,0.204,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1989,44900,NA,NA,NA,214700,NA,56600,56600,NA,NA,0.145,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1990,352000,NA,NA,NA,198800,NA,66300,66300,NA,NA,0.191,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1991,58700,NA,NA,NA,181700,NA,56000,56000,NA,NA,0.179,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1992,39800,NA,NA,NA,168100,NA,55800,55800,NA,NA,0.196,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1993,54100,NA,NA,NA,156900,NA,50200,50200,NA,NA,0.194,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1994,64200,NA,NA,NA,151000,NA,42500,42500,NA,NA,0.173,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1995,336300,NA,NA,NA,150500,NA,44300,44300,NA,NA,0.182,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1996,89100,NA,NA,NA,152900,NA,35600,35600,NA,NA,0.144,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1997,41300,NA,NA,NA,154800,NA,39000,39000,NA,NA,0.154,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1998,42000,NA,NA,NA,159700,NA,39700,39700,NA,NA,0.154,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,1999,85200,NA,NA,NA,160800,NA,42500,42500,NA,NA,0.163,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,2000,52900,NA,NA,NA,162700,NA,42600,42600,NA,NA,0.159,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,2001,113300,NA,NA,NA,166800,NA,36700,36700,NA,NA,0.132,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,2002,125000,NA,NA,NA,167700,NA,50700,50700,NA,NA,0.18,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,2003,189300,NA,NA,NA,171500,NA,38200,38200,NA,NA,0.135,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,2004,113700,NA,NA,NA,182600,NA,32800,32800,NA,NA,0.112,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,2005,180300,NA,NA,NA,191300,NA,46600,46600,NA,NA,0.156,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,2006,189000,NA,NA,NA,201800,NA,42100,42100,NA,NA,0.142,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,2007,117200,NA,NA,NA,214000,NA,39200,39200,NA,NA,0.126,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,2008,145500,NA,NA,NA,232200,NA,46200,46200,NA,NA,0.14,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,2009,234000,NA,NA,NA,250700,NA,39300,39300,NA,NA,0.111,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,2010,171000,NA,NA,NA,278000,NA,38500,38500,NA,NA,0.099,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,2011,70500,NA,NA,NA,303000,NA,45100,45100,NA,NA,0.106,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,2012,106400,NA,NA,NA,320600,NA,45200,45200,NA,NA,0.099,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,2013,56200,NA,NA,NA,338000,NA,53100,53100,NA,NA,0.109,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,2014,28800,NA,NA,NA,345600,NA,50800,50800,NA,NA,0.099,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,2015,6400,NA,NA,NA,351800,NA,51800,51800,NA,NA,0.098,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,2016,51000,NA,NA,NA,348500,NA,59700,59700,NA,NA,0.111,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
reg.27.561214,2017,2017,51000,NA,NA,NA,342100,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,9-19,5,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,1990,NA,NA,NA,NA,NA,NA,NA,589,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,1991,NA,NA,NA,NA,NA,NA,NA,829,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,1992,NA,NA,NA,NA,NA,NA,NA,431,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,1993,NA,NA,NA,NA,NA,NA,NA,206,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,1994,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,1995,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,1996,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,1997,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,1998,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,1999,NA,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,2000,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,2001,NA,NA,NA,NA,NA,NA,NA,190,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,2002,NA,NA,NA,NA,NA,NA,NA,1248,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,2003,NA,NA,NA,NA,NA,NA,NA,393,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,2004,NA,NA,NA,NA,NA,NA,NA,933,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,2005,NA,NA,NA,NA,NA,NA,NA,3860,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,2006,NA,NA,NA,NA,NA,NA,NA,3081,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,2007,NA,NA,NA,NA,NA,NA,NA,1669,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,2008,NA,NA,NA,NA,NA,NA,NA,262,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,2009,NA,NA,NA,NA,NA,NA,NA,274,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,2010,NA,NA,NA,NA,NA,NA,NA,480,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,2011,NA,NA,NA,NA,NA,NA,NA,322,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,2012,NA,NA,NA,NA,NA,NA,NA,3535,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,2013,NA,NA,NA,NA,NA,NA,NA,1281,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rhg.27.nea,2015,2014,NA,NA,NA,NA,NA,NA,NA,654,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjb.27.3a4,2015,2012,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjb.27.3a4,2015,2013,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjb.27.3a4,2015,2014,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjb.27.67a-ce-k,2016,2005,NA,NA,NA,NA,NA,NA,NA,375,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjb.27.67a-ce-k,2016,2006,NA,NA,NA,NA,NA,NA,NA,301,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjb.27.67a-ce-k,2016,2007,NA,NA,NA,NA,NA,NA,NA,319,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjb.27.67a-ce-k,2016,2008,NA,NA,NA,NA,NA,NA,NA,538,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjb.27.67a-ce-k,2016,2009,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjb.27.67a-ce-k,2016,2010,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjb.27.67a-ce-k,2016,2011,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjb.27.67a-ce-k,2016,2012,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjb.27.67a-ce-k,2016,2013,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjb.27.67a-ce-k,2016,2014,NA,NA,NA,NA,NA,NA,NA,175,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjb.27.67a-ce-k,2016,2015,NA,NA,NA,NA,NA,NA,NA,388,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjb.27.89a,2016,2009,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjb.27.89a,2016,2010,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjb.27.89a,2016,2011,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjb.27.89a,2016,2012,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjb.27.89a,2016,2013,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjb.27.89a,2016,2014,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjb.27.89a,2016,2015,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.3a47d,2017,1993,NA,NA,NA,NA,0.489,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
rjc.27.3a47d,2017,1994,NA,NA,NA,NA,0.298,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
rjc.27.3a47d,2017,1995,NA,NA,NA,NA,0.306,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
rjc.27.3a47d,2017,1996,NA,NA,NA,NA,0.684,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
rjc.27.3a47d,2017,1997,NA,NA,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
rjc.27.3a47d,2017,1998,NA,NA,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
rjc.27.3a47d,2017,1999,NA,NA,NA,NA,0.457,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
rjc.27.3a47d,2017,2000,NA,NA,NA,NA,0.388,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
rjc.27.3a47d,2017,2001,NA,NA,NA,NA,0.527,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
rjc.27.3a47d,2017,2002,NA,NA,NA,NA,0.503,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
rjc.27.3a47d,2017,2003,NA,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
rjc.27.3a47d,2017,2004,NA,NA,NA,NA,0.506,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
rjc.27.3a47d,2017,2005,NA,NA,NA,NA,0.541,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
rjc.27.3a47d,2017,2006,NA,NA,NA,NA,1.082,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
rjc.27.3a47d,2017,2007,NA,NA,NA,NA,0.468,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
rjc.27.3a47d,2017,2008,NA,NA,NA,NA,1.695,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
rjc.27.3a47d,2017,2009,NA,NA,NA,NA,1.159,NA,NA,1129,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
rjc.27.3a47d,2017,2010,NA,NA,NA,NA,0.738,NA,NA,1336,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
rjc.27.3a47d,2017,2011,NA,NA,NA,NA,0.62,NA,NA,1282,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
rjc.27.3a47d,2017,2012,NA,NA,NA,NA,1.788,NA,NA,1589,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
rjc.27.3a47d,2017,2013,NA,NA,NA,NA,1.851,NA,NA,1868,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
rjc.27.3a47d,2017,2014,NA,NA,NA,NA,2.948,NA,NA,1905,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
rjc.27.3a47d,2017,2015,NA,NA,NA,NA,2.678,NA,NA,1645,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
rjc.27.3a47d,2017,2016,NA,NA,NA,NA,3.247,NA,NA,1825,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
rjc.27.7afg,2016,1993,NA,NA,NA,NA,3.39,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7afg,2016,1994,NA,NA,NA,NA,2.52,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7afg,2016,1995,NA,NA,NA,NA,3.65,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7afg,2016,1996,NA,NA,NA,NA,3.96,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7afg,2016,1997,NA,NA,NA,NA,4.97,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7afg,2016,1998,NA,NA,NA,NA,3.77,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7afg,2016,1999,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7afg,2016,2000,NA,NA,NA,NA,3.07,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7afg,2016,2001,NA,NA,NA,NA,5.33,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7afg,2016,2002,NA,NA,NA,NA,3.57,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7afg,2016,2003,NA,NA,NA,NA,3.77,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7afg,2016,2004,NA,NA,NA,NA,6.11,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7afg,2016,2005,NA,NA,NA,NA,4.07,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7afg,2016,2006,NA,NA,NA,NA,4.76,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7afg,2016,2007,NA,NA,NA,NA,5.34,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7afg,2016,2008,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7afg,2016,2009,NA,NA,NA,NA,6.2,NA,NA,671,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7afg,2016,2010,NA,NA,NA,NA,7.48,NA,NA,780,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7afg,2016,2011,NA,NA,NA,NA,7.49,NA,NA,944,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7afg,2016,2012,NA,NA,NA,NA,8.37,NA,NA,1165,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7afg,2016,2013,NA,NA,NA,NA,12.08,NA,NA,1048,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7afg,2016,2014,NA,NA,NA,NA,9.03,NA,NA,790,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7afg,2016,2015,NA,NA,NA,NA,9.26,NA,NA,893,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7e,2016,2009,NA,NA,NA,NA,NA,NA,NA,206,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7e,2016,2010,NA,NA,NA,NA,NA,NA,NA,208,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7e,2016,2011,NA,NA,NA,NA,NA,NA,NA,216,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7e,2016,2012,NA,NA,NA,NA,NA,NA,NA,242,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7e,2016,2013,NA,NA,NA,NA,NA,NA,NA,339,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7e,2016,2014,NA,NA,NA,NA,NA,NA,NA,379,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.7e,2016,2015,NA,NA,NA,NA,NA,NA,NA,391,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.8,2016,1999,NA,NA,NA,NA,0.58,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.8,2016,2000,NA,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.8,2016,2001,NA,NA,NA,NA,3.56,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.8,2016,2002,NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.8,2016,2003,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.8,2016,2004,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
rjc.27.8,2016,2005,NA,NA,NA,NA,0.62,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
